timestamp,symbol,timeframe,open,high,low,close,volume
2021-06-16,MSTR,daily,616.65,639.88,608.84,61.982,1035332.0
2021-06-17,MSTR,daily,617.4,642.0,612.55,63.081,884759.0
2021-06-18,MSTR,daily,616.0,647.65,615.5204,64.646,1543717.0
2021-06-21,MSTR,daily,599.17,614.0,577.0001,58.367,1378056.0
2021-06-22,MSTR,daily,535.01,564.2,513.0201,55.372,2566987.0
2021-06-23,MSTR,daily,579.48,586.56,551.225,55.3,1055751.0
2021-06-24,MSTR,daily,570.0,590.0,561.0001,58.188,793457.0
2021-06-25,MSTR,daily,567.46,571.21,539.81,55.005,1004665.0
2021-06-28,MSTR,daily,570.33,629.51,565.8669,62.417,1729775.0
2021-06-29,MSTR,daily,650.0,692.99,647.0,66.899,1613625.0
2021-06-30,MSTR,daily,645.01,669.0,637.43,66.45,858918.0
2021-07-01,MSTR,daily,650.59,657.24,637.12,65.086,587353.0
2021-07-02,MSTR,daily,658.97,661.92,634.26,63.561,528608.0
2021-07-06,MSTR,daily,652.08,653.52,621.29,63.429,486219.0
2021-07-07,MSTR,daily,645.0,647.17,623.213,63.986,451102.0
2021-07-08,MSTR,daily,603.0,625.2724,594.69,61.844,518028.0
2021-07-09,MSTR,daily,621.9,635.93,615.2,62.866,393961.0
2021-07-12,MSTR,daily,632.25,632.42,585.21,58.869,826254.0
2021-07-13,MSTR,daily,585.57,597.0,572.95,57.988,717562.0
2021-07-14,MSTR,daily,585.0,590.44,560.41,56.043,627462.0
2021-07-15,MSTR,daily,547.0,559.95,525.07,54.104,733778.0
2021-07-16,MSTR,daily,543.9,546.38,520.5201,52.309,609055.0
2021-07-19,MSTR,daily,507.66,522.49,492.0,49.872,728729.0
2021-07-20,MSTR,daily,487.99,505.875,472.3801,50.178,734501.0
2021-07-21,MSTR,daily,540.0,569.812,528.27,55.694,1099445.0
2021-07-22,MSTR,daily,555.42,568.06,535.01,55.594,711199.0
2021-07-23,MSTR,daily,558.42,565.89,533.3906,53.971,574890.0
2021-07-26,MSTR,daily,621.0,695.0,620.26,68.25,2016907.0
2021-07-27,MSTR,daily,663.75,677.51,622.27,63.061,969865.0
2021-07-28,MSTR,daily,663.95,677.0,632.195,64.665,1082459.0
2021-07-29,MSTR,daily,641.93,648.6,619.37,62.501,567104.0
2021-07-30,MSTR,daily,615.57,635.48,606.91,62.601,632598.0
2021-08-02,MSTR,daily,622.59,659.0,615.0901,63.779,1255056.0
2021-08-03,MSTR,daily,634.62,634.62,605.13,62.506,844424.0
2021-08-04,MSTR,daily,630.28,675.0,630.01,67.093,1001461.0
2021-08-05,MSTR,daily,643.5854,729.68,633.7038,71.562,1166539.0
2021-08-06,MSTR,daily,720.0,750.99,701.3,74.872,1312031.0
2021-08-09,MSTR,daily,796.3113,797.9999,762.7,76.773,1421349.0
2021-08-10,MSTR,daily,766.63,777.0151,744.18,75.049,796718.0
2021-08-11,MSTR,daily,762.24,770.8799,740.11,74.749,728294.0
2021-08-12,MSTR,daily,724.72,730.8,712.4001,72.099,720711.0
2021-08-13,MSTR,daily,745.0,753.89,726.1,72.8,641173.0
2021-08-16,MSTR,daily,740.0,741.0,692.21,69.751,672785.0
2021-08-17,MSTR,daily,691.07,700.0,657.48,66.369,661512.0
2021-08-18,MSTR,daily,659.12,678.0,652.68,65.505,547269.0
2021-08-19,MSTR,daily,646.34,678.6,641.43,67.626,672726.0
2021-08-20,MSTR,daily,686.17,727.9899,683.0101,71.656,982061.0
2021-08-23,MSTR,daily,741.9,747.7799,710.06,71.851,813849.0
2021-08-24,MSTR,daily,717.93,717.93,691.2201,71.55,811350.0
2021-08-25,MSTR,daily,714.65,735.1,705.0,72.671,664869.0
2021-08-26,MSTR,daily,712.0,714.5,691.55,69.366,571450.0
2021-08-27,MSTR,daily,699.5,721.09,695.05,70.72,810876.0
2021-08-30,MSTR,daily,702.59,708.32,693.97,70.299,528762.0
2021-08-31,MSTR,daily,702.33,705.0,687.09,69.43,530724.0
2021-09-01,MSTR,daily,700.0,716.9999,691.01,70.25,825235.0
2021-09-02,MSTR,daily,722.89,732.6599,695.0,69.571,736001.0
2021-09-03,MSTR,daily,716.1,728.0,703.5,71.226,738023.0
2021-09-07,MSTR,daily,699.0,702.0,644.78,64.801,1809180.0
2021-09-08,MSTR,daily,648.1,658.94,630.63,63.862,821844.0
2021-09-09,MSTR,daily,645.1,653.8207,632.38,64.062,650699.0
2021-09-10,MSTR,daily,638.15,644.36,612.03,61.557,682942.0
2021-09-13,MSTR,daily,609.0,642.73,600.3113,64.27,933059.0
2021-09-14,MSTR,daily,645.0,651.0138,612.92,61.848,572643.0
2021-09-15,MSTR,daily,628.0,642.3699,620.5112,63.3,564850.0
2021-09-16,MSTR,daily,632.12,633.23,611.48,63.3,510676.0
2021-09-17,MSTR,daily,633.0,634.5299,612.03,61.429,2156633.0
2021-09-20,MSTR,daily,574.42,593.0999,568.29,58.839,775517.0
2021-09-21,MSTR,daily,588.87,594.22,576.0,58.102,463314.0
2021-09-22,MSTR,daily,589.35,604.97,584.797,59.961,378106.0
2021-09-23,MSTR,daily,606.73,617.76,598.6661,61.657,397587.0
2021-09-24,MSTR,daily,580.0,602.3299,575.0,59.939,468339.0
2021-09-27,MSTR,daily,603.25,606.0,589.7301,59.475,275558.0
2021-09-28,MSTR,daily,585.25,589.9999,571.58,57.351,338243.0
2021-09-29,MSTR,daily,580.71,586.47,565.26,56.632,292843.0
2021-09-30,MSTR,daily,582.12,597.35,574.4,57.84,317200.0
2021-10-01,MSTR,daily,615.61,615.61,592.26,61.246,511167.0
2021-10-04,MSTR,daily,611.48,613.63,582.79,60.725,435521.0
2021-10-05,MSTR,daily,620.32,652.51,612.8001,65.101,449027.0
2021-10-06,MSTR,daily,670.0,682.3899,650.0,67.381,712312.0
2021-10-07,MSTR,daily,665.0,693.8352,663.68,69.279,502859.0
2021-10-08,MSTR,daily,699.17,712.7899,690.49,70.882,686242.0
2021-10-11,MSTR,daily,720.0,751.9924,718.25,73.18,577143.0
2021-10-12,MSTR,daily,728.44,739.6228,701.9401,71.065,413309.0
2021-10-13,MSTR,daily,710.0,727.41,703.49,72.63,292119.0
2021-10-14,MSTR,daily,738.67,740.9161,718.54,72.395,279869.0
2021-10-15,MSTR,daily,739.99,761.9799,734.0,74.985,732273.0
2021-10-18,MSTR,daily,748.0,757.38,738.0786,73.964,583025.0
2021-10-19,MSTR,daily,742.2481,750.6995,701.01,72.725,748591.0
2021-10-20,MSTR,daily,735.0,777.07,731.57,75.818,737936.0
2021-10-21,MSTR,daily,752.87,759.5259,729.57,73.543,465296.0
2021-10-22,MSTR,daily,731.43,738.5,707.0,71.852,368564.0
2021-10-25,MSTR,daily,736.45,755.485,733.0,74.602,380734.0
2021-10-26,MSTR,daily,740.32,754.714,732.46,73.486,323186.0
2021-10-27,MSTR,daily,720.0,728.82,709.58,71.502,364730.0
2021-10-28,MSTR,daily,728.94,748.0202,708.0,71.713,671385.0
2021-10-29,MSTR,daily,724.1,737.18,691.41,71.506,698312.0
2021-11-01,MSTR,daily,721.0,745.265,711.19,73.612,436601.0
2021-11-02,MSTR,daily,756.96,841.0,741.0,79.414,1465825.0
2021-11-03,MSTR,daily,781.59,817.634,778.17,81.025,665876.0
